,itsAG,run_time,t
0,1568.0,3.1310689449310303,0.060000000000000005
1,1352.0,2.7024638652801514,0.060000000000000005
2,353.0,0.722705602645874,0.060000000000000005
3,5725.0,11.47113847732544,0.060000000000000005
4,5911.0,12.016439437866211,0.060000000000000005
5,27.0,0.054552555084228516,0.060000000000000005
6,7464.0,14.936471939086914,0.060000000000000005
7,1278.0,2.574796438217163,0.060000000000000005
8,279.0,0.5559492111206055,0.060000000000000005
9,1714.0,3.4249374866485596,0.060000000000000005
10,1384.0,2.7739853858947754,0.060000000000000005
11,1873.0,3.783217191696167,0.060000000000000005
12,2561.0,5.165407180786133,0.060000000000000005
13,126.0,0.32585644721984863,0.060000000000000005
14,4858.0,10.367180347442627,0.060000000000000005
15,4959.0,9.92641568183899,0.060000000000000005
16,1214.0,2.421236991882324,0.060000000000000005
17,9159.0,18.257356643676758,0.060000000000000005
18,2438.0,4.858715534210205,0.060000000000000005
19,1084.0,2.167058229446411,0.060000000000000005
20,7231.0,14.598366260528564,0.060000000000000005
21,473.0,0.9504609107971191,0.060000000000000005
22,434.0,0.8696234226226807,0.060000000000000005
23,557.0,1.1191017627716064,0.060000000000000005
24,2457.0,4.910845518112183,0.060000000000000005
25,331.0,0.6612019538879395,0.060000000000000005
26,1656.0,3.629939079284668,0.060000000000000005
27,426.0,0.8756494522094727,0.05
28,412.0,0.8222954273223877,0.060000000000000005
29,118.0,0.23522162437438965,0.060000000000000005
30,2286.0,4.573627471923828,0.060000000000000005
31,687.0,1.6238925457000732,0.060000000000000005
32,3423.0,6.831546783447266,0.060000000000000005
33,186.0,0.3710196018218994,0.060000000000000005
34,5501.0,10.971961975097656,0.060000000000000005
35,2083.0,4.162333726882935,0.060000000000000005
36,1372.0,2.7650763988494873,0.060000000000000005
37,219.0,0.44063901901245117,0.060000000000000005
38,609.0,1.2087905406951904,0.060000000000000005
39,439.0,0.8830301761627197,0.060000000000000005
40,796.0,1.6036460399627686,0.060000000000000005
41,1065.0,2.1281113624572754,0.060000000000000005
42,8046.0,16.207921981811523,0.060000000000000005
43,2725.0,5.4593260288238525,0.060000000000000005
44,730.0,1.474639654159546,0.060000000000000005
45,1203.0,2.3755557537078857,0.060000000000000005
46,2183.0,4.387307643890381,0.060000000000000005
47,72.0,0.14212489128112793,0.060000000000000005
48,292.0,0.5965337753295898,0.060000000000000005
49,142.0,0.28847837448120117,0.05
