,itsSGD,run_time,t
0,100.0,0.21233081817626953,0.05
1,100.0,0.1547548770904541,0.05
2,100.0,0.1814589500427246,0.05
3,100.0,0.17045211791992188,0.05
4,100.0,0.15599513053894043,0.05
5,100.0,0.15198230743408203,0.05
6,100.0,0.15941071510314941,0.05
7,100.0,0.15828657150268555,0.05
8,100.0,0.1532597541809082,0.05
9,100.0,0.16576457023620605,0.05
