,itsAG,run_time,t
0,2923.0,3.208115339279175,0.060000000000000005
1,10000.0,10.765902042388916,0.05
2,7182.0,7.741962909698486,0.060000000000000005
3,823.0,0.9244282245635986,0.060000000000000005
4,10000.0,11.130000591278076,0.05
5,1967.0,2.2004928588867188,0.060000000000000005
6,10000.0,11.069823741912842,0.05
7,10000.0,10.98818564414978,0.05
8,2061.0,2.2376065254211426,0.060000000000000005
9,1487.0,1.7251393795013428,0.060000000000000005
