,itsNAG,run_time,t,m
0,10001.0,0.009271860122680664,0.05,0.05
1,10001.0,0.007597446441650391,0.05,0.05
2,10001.0,0.014877080917358398,0.05,0.05
3,10001.0,0.009789705276489258,0.05,0.05
4,10001.0,0.007748126983642578,0.05,0.05
5,10001.0,0.00775599479675293,0.05,0.05
6,10001.0,0.0077555179595947266,0.05,0.05
7,10001.0,0.006172657012939453,0.05,0.05
8,10000.0,15.521413087844849,0.05,0.05
9,10001.0,0.004335165023803711,0.05,0.05
