,itsAG,run_time,t
0,5876.0,4.377071142196655,0.060000000000000005
1,901.0,0.6338620185852051,0.060000000000000005
2,489.0,0.34184908866882324,0.060000000000000005
3,3508.0,2.467682123184204,0.060000000000000005
4,293.0,0.20595383644104004,0.060000000000000005
5,668.0,0.46735048294067383,0.060000000000000005
6,1353.0,0.9530022144317627,0.060000000000000005
7,3532.0,2.526362419128418,0.060000000000000005
8,101.0,0.07195210456848145,0.060000000000000005
9,2039.0,1.621098518371582,0.060000000000000005
10,6204.0,4.370254993438721,0.060000000000000005
11,3011.0,2.120832681655884,0.060000000000000005
12,2807.0,1.974081039428711,0.060000000000000005
13,164.0,0.11597156524658203,0.060000000000000005
14,1244.0,0.869269847869873,0.060000000000000005
15,463.0,0.32535314559936523,0.060000000000000005
16,19.0,0.013158559799194336,0.060000000000000005
17,6759.0,4.758740663528442,0.060000000000000005
18,1397.0,1.0992860794067383,0.060000000000000005
19,879.0,0.6184985637664795,0.060000000000000005
20,9130.0,6.47121262550354,0.060000000000000005
21,43.0,0.030146121978759766,0.060000000000000005
22,5537.0,3.9160900115966797,0.060000000000000005
23,249.0,0.17580580711364746,0.060000000000000005
24,1256.0,0.8829903602600098,0.060000000000000005
25,8.0,0.005602359771728516,0.060000000000000005
26,3749.0,2.647954225540161,0.060000000000000005
27,7855.0,5.553315162658691,0.060000000000000005
28,7748.0,5.48117208480835,0.060000000000000005
29,154.0,0.10895442962646484,0.060000000000000005
30,300.0,0.21233177185058594,0.060000000000000005
31,1406.0,0.9915149211883545,0.060000000000000005
32,140.0,0.09888911247253418,0.060000000000000005
33,957.0,0.6760807037353516,0.060000000000000005
34,6791.0,4.8013176918029785,0.060000000000000005
35,5701.0,4.077901124954224,0.060000000000000005
36,2483.0,1.7548460960388184,0.060000000000000005
37,86.0,0.06024026870727539,0.060000000000000005
38,7382.0,5.19366455078125,0.060000000000000005
39,58.0,0.04074215888977051,0.060000000000000005
40,530.0,0.381742000579834,0.060000000000000005
41,1480.0,1.0357811450958252,0.060000000000000005
42,1402.0,0.9838480949401855,0.060000000000000005
43,665.0,0.470348596572876,0.060000000000000005
44,3491.0,2.451587677001953,0.060000000000000005
45,497.0,0.351870059967041,0.060000000000000005
46,2796.0,1.9835059642791748,0.060000000000000005
47,489.0,0.3495519161224365,0.060000000000000005
48,126.0,0.08821320533752441,0.060000000000000005
49,322.0,0.22950196266174316,0.060000000000000005
